State,Area,Store Name,Rating,Review Count
Johor,Segamat,KFC Segamat,4.0,"(1,019)"
Johor,Segamat,KFC Segamat DT,3.9,(872)
Johor,Segamat,KFC One Segamat,3.8,(153)
Johor,Sekijang,KFC Seri Gelam DT,3.9,"(1,913)"
Johor,Sekijang,KFC Stulang Laut,4.1,"(3,205)"
Johor,Sekijang,KFC Segamat,4.0,"(1,019)"
Johor,Sekijang,KFC Segamat DT,3.9,(872)
Johor,Sekijang,KFC Puteri Wangsa DT,4.0,"(1,514)"
Johor,Sekijang,KFC JB Sentral,2.6,(257)
Johor,Sekijang,KFC Seri Alam DT,3.7,"(1,383)"
Johor,Sekijang,KFC Mutiara Rini DT,3.7,"(1,692)"
Johor,Sekijang,KFC AEON Kulaijaya,3.2,(324)
Johor,Sekijang,KFC Kulai,3.8,(615)
Johor,Labis,KFC Labis,3.9,(565)
Johor,Pagoh,KFC RSA Pagoh,4.0,(734)
Johor,Pagoh,KFC Bandar Universiti Pagoh DT,4.1,(298)
Johor,Ledang,KFC Tangkak,3.9,(816)
Johor,Bakri,KFC Muar 1,3.8,(622)
Johor,Bakri,KFC Pekan Bukit Pasir Muar,4.0,(696)
Johor,Bakri,KFC Muar 2,3.9,(825)
Johor,Bakri,KFC K Mart Muar,4.1,(469)
Johor,Bakri,KFC NSK Muar,3.6,(251)
Johor,Bakri,KFC Bandar Universiti Pagoh DT,4.1,(298)
Johor,Bakri,KFC Bukit Gambir,4.1,(645)
Johor,Bakri,KFC RSA Pagoh,4.0,(734)
Johor,Bakri,KFC Tangkak,3.9,(816)
Johor,Bakri,KFC Parit Sulong,3.9,(303)
Johor,Muar,KFC Muar 2,3.9,(825)
Johor,Muar,KFC Muar 1,3.8,(622)
Johor,Muar,KFC K Mart Muar,4.1,(469)
Johor,Muar,KFC Pekan Bukit Pasir Muar,4.0,(696)
Johor,Muar,KFC NSK Muar,3.6,(251)
Johor,Muar,KFC Bandar Universiti Pagoh DT,4.1,(298)
Johor,Muar,KFC Bukit Gambir,4.1,(645)
Johor,Parit Sulong,KFC Parit Sulong,3.9,(303)
Johor,Ayer Hitam,KFC Bandar Baru Ayer Hitam Johor,4.0,(928)
Johor,Sri Gading,KFC Shell Parit Raja,3.9,(600)
Johor,Sri Gading,KFC Batu Pahat DT,3.9,(922)
Johor,Sri Gading,KFC Batu Pahat 1,4.2,(961)
Johor,Sri Gading,KFC AEON Big Batu Pahat,4.2,(333)
Johor,Sri Gading,KFC Tongkang Pechah,3.7,(125)
Johor,Sri Gading,KFC Bandar Baru Ayer Hitam Johor,4.0,(928)
Johor,Sri Gading,"KFC Bukit Pasir, BP3",3.9,(598)
Johor,Batu Pahat,KFC Batu Pahat 1,4.2,(961)
Johor,Batu Pahat,KFC Batu Pahat DT,3.9,(922)
Johor,Batu Pahat,KFC AEON Big Batu Pahat,4.2,(333)
Johor,Batu Pahat,"KFC Bukit Pasir, BP3",3.9,(598)
Johor,Batu Pahat,KFC Riverside Business Park,4.3,(268)
Johor,Batu Pahat,KFC Tongkang Pechah,3.7,(125)
Johor,Simpang Renggam,KFC Shell Simpang Renggam DT,4.1,(826)
Johor,Kluang,KFC Kluang 1,4.0,(857)
Johor,Kluang,KFC SERI IMPIAN KLUANG DT,3.8,(560)
Johor,Kluang,KFC Kluang Mall 2,4.0,(401)
Johor,Kluang,KFC Kluang 2,3.9,(422)
Johor,Kluang,KFC Kluang Parade,4.3,(107)
Johor,Kluang,KFC Versis Kluang,3.8,(83)
Johor,Sembrong,KFC Mersing,4.1,"(1,283)"
Johor,Sembrong,KFC SERI IMPIAN KLUANG DT,3.8,(560)
Johor,Sembrong,KFC MERSING HARBOUR DT,3.3,(24)
Johor,Sembrong,KFC Shell Simpang Renggam DT,4.1,(826)
Johor,Sembrong,KFC Seri Alam DT,3.7,"(1,383)"
Johor,Sembrong,KFC Kluang 1,4.0,(857)
Johor,Sembrong,KFC Stulang Laut,4.1,"(3,205)"
Johor,Sembrong,KFC JB Sentral,2.6,(257)
Johor,Sembrong,KFC Versis Kluang,3.8,(83)
Johor,Sembrong,KFC Bandar Baru Ayer Hitam Johor,4.0,(928)
Johor,Mersing,KFC Mersing,4.1,"(1,283)"
Johor,Mersing,KFC MERSING HARBOUR DT,3.3,(24)
Johor,Mersing,KFC Tanjung Leman Kiosk,4.1,(324)
Johor,Tenggara,KFC Bandar Tenggara,3.8,(829)
Johor,Tenggara,KFC Stulang Laut,4.1,"(3,205)"
Johor,Tenggara,KFC Kulai DT,3.4,"(1,033)"
Johor,Kota Tinggi,KFC Kota Tinggi,3.9,(779)
Johor,Kota Tinggi,KFC KIP Mart Kota Tinggi,3.2,(22)
Johor,Kota Tinggi,KFC Desaru,3.7,"(1,231)"
Johor,Pengerang,KFC Desaru,3.7,"(1,231)"
Johor,Pengerang,KFC Stulang Laut,4.1,"(3,205)"
Johor,Pengerang,KFC Kota Tinggi,3.9,(779)
Johor,Pengerang,KFC KOTA MASAI,3.8,(330)
Johor,Pengerang,KFC Pasir Gudang,3.8,(148)
Johor,Pengerang,KFC Permas Jaya,3.8,(896)
Johor,Pengerang,KFC Seri Gelam DT,3.9,"(1,913)"
Johor,Pengerang,KFC Taman Cahaya Masai,4.0,(625)
Johor,Pengerang,KFC Pasir Gudang DT,3.8,"(1,423)"
Johor,Pengerang,KFC Petronas Jalan Masai DT,3.6,(185)
Johor,Tebrau,KFC Puteri Wangsa DT,4.0,"(1,514)"
Johor,Tebrau,KFC Seri Gelam DT,3.9,"(1,913)"
Johor,Tebrau,KFC Toppen Mall,2.2,(91)
Johor,Tebrau,KFC Damansara Aliff DT,4.0,"(1,454)"
Johor,Tebrau,KFC JB Sentral,2.6,(257)
Johor,Tebrau,KFC Johor Jaya,3.4,(421)
Johor,Tebrau,KFC Stulang Laut,4.1,"(3,205)"
Johor,Tebrau,KFC Setia Tropika DT,3.5,"(1,437)"
Johor,Tebrau,KFC MID VALLEY SOUTHKEY,3.2,(190)
Johor,Tebrau,KFC Taman Molek,3.6,(618)
Johor,Pasir Gudang,KFC Pasir Gudang,3.8,(148)
Johor,Pasir Gudang,KFC Pasir Gudang DT,3.8,"(1,423)"
Johor,Pasir Gudang,KFC KOTA MASAI,3.8,(330)
Johor,Pasir Gudang,KFC Taman Cahaya Masai,4.0,(625)
Johor,Pasir Gudang,KFC- Petron Taman Cahaya Masai,3.8,(115)
Johor,Johor Bahru,KFC Seri Gelam DT,3.9,"(1,913)"
Johor,Johor Bahru,KFC Stulang Laut,4.1,"(3,205)"
Johor,Johor Bahru,"KFC KSL City Mall, Johor",3.8,(740)
Johor,Johor Bahru,KFC JB Sentral,2.6,(257)
Johor,Johor Bahru,KFC Terminal Larkin DT,3.9,"(1,772)"
Johor,Johor Bahru,KFC Setia Tropika DT,3.5,"(1,437)"
Johor,Johor Bahru,KFC Taman Molek,3.6,(618)
Johor,Johor Bahru,KFC Damansara Aliff DT,4.0,"(1,454)"
Johor,Johor Bahru,KFC MID VALLEY SOUTHKEY,3.2,(190)
Johor,Johor Bahru,KFC Larkin,3.7,(597)
Johor,Pulai,KFC Teluk Pulai,3.7,(956)
Johor,Pulai,KFC Damansara Aliff DT,4.0,"(1,454)"
Johor,Pulai,KFC Petronas Taman University DT,3.6,(871)
Johor,Pulai,KFC Nusa Perintis Gelang Patah,3.8,"(1,774)"
Johor,Pulai,KFC Puteri Wangsa DT,4.0,"(1,514)"
Johor,Pulai,KFC Seri Gelam DT,3.9,"(1,913)"
Johor,Pulai,KFC Nusa Bestari,3.7,(872)
Johor,Pulai,KFC Setia Tropika DT,3.5,"(1,437)"
Johor,Pulai,KFC Stulang Laut,4.1,"(3,205)"
Johor,Pulai,KFC Mutiara Rini DT,3.7,"(1,692)"
Johor,Iskandar Puteri,KFC Medini Mall,2.7,(332)
Johor,Iskandar Puteri,KFC Iskandar Puteri,3.5,(767)
Johor,Iskandar Puteri,KFC Caltex Nusajaya DT,2.9,(189)
Johor,Iskandar Puteri,KFC Nusa Perintis Gelang Patah,3.8,"(1,774)"
Johor,Iskandar Puteri,KFC STADIUM JDT,4.5,(181)
Johor,Iskandar Puteri,KFC Petron Bukit Indah DT,2.4,(362)
Johor,Kulai,KFC Kulai,3.8,(615)
Johor,Kulai,"KFC SHELL LAGENDA PUTRA DT, KULAI",3.6,(196)
Johor,Kulai,KFC TAMAN IMPIANA KULAI,4.0,(60)
Johor,Kulai,KFC AEON Kulaijaya,3.2,(324)
Johor,Kulai,KFC Kulai 2 IOI Mall,2.6,(61)
Johor,Kulai,KFC Kulai DT,3.4,"(1,033)"
Johor,Pontian,KFC Pontian,3.9,(225)
Johor,Pontian,KFC Pontian Drive Thru,3.8,(727)
Johor,Tanjung Piai,KFC Pontian,3.9,(225)
Johor,Tanjung Piai,KFC Pontian Drive Thru,3.8,(727)
Johor,Tanjung Piai,KFC Nusa Perintis Gelang Patah,3.8,"(1,774)"
Johor,Tanjung Piai,KFC Senai Impian Johor Drive Thru,3.8,"(1,459)"
Johor,Tanjung Piai,KFC STADIUM JDT,4.5,(181)
Johor,Tanjung Piai,KFC Benut,3.7,(180)
Johor,Tanjung Piai,KFC SHELL PEKAN NANAS DRIVE THRU,3.2,(77)
Johor,Tanjung Piai,KFC Iskandar Puteri,3.5,(767)
Johor,Tanjung Piai,KFC Stulang Laut,4.1,"(3,205)"
Johor,Tanjung Piai,KFC Kulai DT,3.4,"(1,033)"
Kedah,Langkawi,KFC Cenang Mall Langkawi,3.6,(908)
Kedah,Langkawi,KFC Kuala Kedah,3.9,(355)
Kedah,Langkawi,KFC Simpang Perdana,3.8,(296)
Kedah,Langkawi,"KFC Kuah, Langkawi",3.9,"(1,532)"
Kedah,Langkawi,"KFC PADANG MAT SIRAT, LANGKAWI",3.9,(110)
Kedah,Langkawi,KFC Langkawi,3.2,(151)
Kedah,Jerlun,KFC Jerlun,4.0,(475)
Kedah,Kubang Pasu,KFC Jitra,4.1,"(1,018)"
Kedah,Kubang Pasu,KFC Bandar Darulaman Jaya Jitra,4.1,"(1,111)"
Kedah,Kubang Pasu,KFC Jalan Stadium (Alor Star) DT,4.2,"(1,738)"
Kedah,Kubang Pasu,KFC Guar Chempedak,4.0,(731)
Kedah,Kubang Pasu,KFC Changlun,4.0,"(1,307)"
Kedah,Kubang Pasu,KFC Kuala Kedah,3.9,(355)
Kedah,Kubang Pasu,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Kedah,Padang Terap,KFC Kuala Nerang,4.1,(665)
Kedah,Padang Terap,KFC Kuala Kedah,3.9,(355)
Kedah,Padang Terap,KFC Guar Chempedak,4.0,(731)
Kedah,Padang Terap,KFC Jalan Stadium (Alor Star) DT,4.2,"(1,738)"
Kedah,Padang Terap,KFC Bandar Darulaman Jaya Jitra,4.1,"(1,111)"
Kedah,Padang Terap,KFC DT Caltex Pendang,4.4,(85)
Kedah,Padang Terap,KFC Simpang Perdana,3.8,(296)
Kedah,Padang Terap,KFC Aman Jaya DT,3.8,"(2,378)"
Kedah,Padang Terap,KFC Padang Serai,3.6,(983)
Kedah,Padang Terap,KFC Jitra,4.1,"(1,018)"
Kedah,Pokok Sena,KFC Pokok Sena,3.9,(825)
Kedah,Alor Setar,KFC Jalan Stadium (Alor Star) DT,4.2,"(1,738)"
Kedah,Alor Setar,KFC Lotus's Alor Setar (Mergong),4.0,(389)
Kedah,Alor Setar,KFC Caltex Alor Mengkudu DT,3.8,(759)
Kedah,Alor Setar,KFC Limbong Kapal DT,4.0,"(1,153)"
Kedah,Alor Setar,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Kedah,Alor Setar,KFC Alor Star Mall,3.9,(156)
Kedah,Alor Setar,KFC Shahab Perdana,4.0,(406)
Kedah,Kuala Kedah,KFC Kuala Kedah,3.9,(355)
Kedah,Pendang,KFC DT Caltex Pendang,4.4,(85)
Kedah,Pendang,KFC Pendang Kedah,4.1,(465)
Kedah,Jerai,KFC Jalan Stadium (Alor Star) DT,4.2,"(1,738)"
Kedah,Jerai,KFC Guar Chempedak,4.0,(731)
Kedah,Jerai,KFC Kuala Kedah,3.9,(355)
Kedah,Jerai,KFC Aman Central,4.2,(208)
Kedah,Jerai,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Kedah,Jerai,KFC Anak Bukit,4.2,(301)
Kedah,Jerai,KFC Limbong Kapal DT,4.0,"(1,153)"
Kedah,Jerai,KFC Aman Jaya DT,3.8,"(2,378)"
Kedah,Jerai,KFC Kuala Nerang,4.1,(665)
Kedah,Jerai,KFC Jerlun,4.0,(475)
Kedah,Sik,"KFC Sik, Kedah",4.0,(594)
Kedah,Merbok,KFC Sungai Petani 1,4.0,"(1,018)"
Kedah,Merbok,KFC Aman Jaya DT,3.8,"(2,378)"
Kedah,Merbok,KFC TF Value-Mart Sungai Petani,4.1,(240)
Kedah,Merbok,KFC Guar Chempedak,4.0,(731)
Kedah,Merbok,KFC LOTUS SG PETANI,4.0,(435)
Kedah,Merbok,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Kedah,Merbok,"KFC Central Square, Sungai Petani",3.7,(351)
Kedah,Sungai Petani,KFC Aman Jaya DT,3.8,"(2,378)"
Kedah,Sungai Petani,"KFC Central Square, Sungai Petani",3.7,(351)
Kedah,Sungai Petani,KFC Bandar Puteri Jaya DT,3.7,"(1,790)"
Kedah,Sungai Petani,KFC Sungai Petani 1,4.0,"(1,018)"
Kedah,Sungai Petani,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Kedah,Sungai Petani,KFC LOTUS SG PETANI,4.0,(435)
Kedah,Sungai Petani,KFC Lotus's Sungai Petani Mutiara Plaza,4.1,(183)
Kedah,Sungai Petani,KFC Tuanku Haminah Sungai Petani,3.7,(572)
Kedah,Sungai Petani,KFC Taman Sejati,3.9,(691)
Kedah,Sungai Petani,KFC TF Value-Mart Sungai Petani,4.1,(240)
Kedah,Baling,KFC Baling,4.0,(999)
Kedah,Padang Serai,KFC Padang Serai,3.6,(983)
Kedah,Kulim-Bandar Baharu,KFC Kulim 1,3.9,"(1,005)"
Kedah,Kulim-Bandar Baharu,KFC Petron Kulim DT,3.5,(583)
Kedah,Kulim-Bandar Baharu,KFC Landmark Kulim,3.6,(364)
Kedah,Kulim-Bandar Baharu,KFC Taman Semarak,3.8,(543)
Kedah,Kulim-Bandar Baharu,KFC Lotus's Kulim,3.8,(160)
Kedah,Kulim-Bandar Baharu,KFC Bandar Serdang Kedah,3.9,(481)
Kelantan,Tumpat,KFC Tumpat,4.0,(423)
Kelantan,Pengkalan Chepa,KFC Pengkalan Chepa Drive Thru,3.8,"(1,212)"
Kelantan,Kota Bharu,KFC Stadium Kota Bharu DT,3.9,"(1,318)"
Kelantan,Kota Bharu,KFC Kota Bharu Mall,4.1,(121)
Kelantan,Kota Bharu,KFC Kubang Kerian DT,4.0,"(1,787)"
Kelantan,Kota Bharu,KFC PETRON SALOR DT,4.9,(57)
Kelantan,Kota Bharu,KFC AEON Mall Kota Bharu,3.8,(82)
Kelantan,Kota Bharu,KFC Jelawat,4.0,(106)
Kelantan,Kota Bharu,KFC Kota Bharu,3.8,(416)
Kelantan,Pasir Mas,KFC Pasir Mas,4.0,(614)
Kelantan,Pasir Mas,KFC PETRON SALOR DT,4.9,(57)
Kelantan,Pasir Mas,KFC Rantau Panjang Drive Thru,4.1,(559)
Kelantan,Rantau Panjang,KFC Rantau Panjang Drive Thru,4.1,(559)
Kelantan,Kubang Kerian,KFC Kubang Kerian DT,4.0,"(1,787)"
Kelantan,Bachok,KFC Bachok Drive Thru,3.8,"(1,112)"
Kelantan,Ketereh,KFC Kok Lanas Drive Thru,3.9,(894)
Kelantan,Tanah Merah,KFC Tanah Merah,4.0,(788)
Kelantan,Pasir Puteh,KFC Shell Pasir Puteh DT drive-thru,3.9,(786)
Kelantan,Machang,KFC Machang,3.9,(556)
Kelantan,Machang,KFC Shell Machang DT,4.3,(204)
Kelantan,Jeli,KFC Jeli,4.0,(558)
Kelantan,Kuala Krai,KFC Kuala Krai,3.9,(669)
Kelantan,Kuala Krai,KFC Five Kuala Krai DT,3.5,(77)
Kelantan,Gua Musang,KFC Gua Musang Drive Thru,4.0,"(1,661)"
Melaka,Masjid Tanah,KFC Masjid Tanah,3.9,"(1,539)"
Melaka,Alor Gajah,KFC Prima Alor Gajah,3.9,"(1,596)"
Melaka,Tangga Batu,KFC Batu Berendam,3.8,(962)
Melaka,Tangga Batu,KFC Plaza Melaka,3.9,"(1,283)"
Melaka,Tangga Batu,KFC @Ayer Keroh DT,3.9,"(2,165)"
Melaka,Tangga Batu,KFC @Lotus's Melaka,3.7,(121)
Melaka,Tangga Batu,KFC Malim Jaya,4.0,(651)
Melaka,Tangga Batu,KFC Semabok,3.9,"(1,781)"
Melaka,Tangga Batu,KFC The Shore Melaka,3.9,(147)
Melaka,Tangga Batu,KFC Sungai Udang Melaka,4.0,"(1,064)"
Melaka,Tangga Batu,KFC Klebang,3.9,(588)
Melaka,Tangga Batu,KFC Shell Sungai Rambai DT,4.1,(590)
Melaka,Hang Tuah Jaya,KFC @Ayer Keroh DT,3.9,"(2,165)"
Melaka,Hang Tuah Jaya,KFC @Lotus's Melaka,3.7,(121)
Melaka,Hang Tuah Jaya,KFC Plaza Melaka,3.9,"(1,283)"
Melaka,Hang Tuah Jaya,KFC Semabok,3.9,"(1,781)"
Melaka,Hang Tuah Jaya,KFC Malim Jaya,4.0,(651)
Melaka,Hang Tuah Jaya,KFC Masjid Tanah,3.9,"(1,539)"
Melaka,Hang Tuah Jaya,KFC The Shore Melaka,3.9,(147)
Melaka,Hang Tuah Jaya,KFC Lotus's Cheng,3.7,(215)
Melaka,Hang Tuah Jaya,KFC Sungai Udang Melaka,4.0,"(1,064)"
Melaka,Hang Tuah Jaya,KFC Freeport A'Famosa Melaka,3.9,"(1,013)"
Melaka,Kota Melaka,KFC Plaza Melaka,3.9,"(1,283)"
Melaka,Kota Melaka,KFC Kota Syahbandar,4.0,(505)
Melaka,Kota Melaka,KFC Malim Jaya,4.0,(651)
Melaka,Kota Melaka,KFC Semabok,3.9,"(1,781)"
Melaka,Kota Melaka,KFC Batu Berendam,3.8,(962)
Melaka,Kota Melaka,KFC The Shore Melaka,3.9,(147)
Melaka,Kota Melaka,KFC @Ayer Keroh DT,3.9,"(2,165)"
Melaka,Jasin,KFC JASIN,4.0,(873)
Melaka,Jasin,KFC Semabok,3.9,"(1,781)"
Melaka,Jasin,KFC @Ayer Keroh DT,3.9,"(2,165)"
Melaka,Jasin,KFC Batu Berendam,3.8,(962)
Melaka,Jasin,KFC Plaza Melaka,3.9,"(1,283)"
Melaka,Jasin,KFC Bemban,3.9,(347)
Negeri Sembilan,Jelebu,KFC Kuala Klawang,3.8,(848)
Negeri Sembilan,Jempol,KFC IOI Bahau DT,3.5,(416)
Negeri Sembilan,Jempol,KFC Bahau,3.9,"(1,084)"
Negeri Sembilan,Jempol,KFC Nilai Pajam,4.0,(190)
Negeri Sembilan,Jempol,KFC Rembau,3.9,"(1,141)"
Negeri Sembilan,Seremban,KFC Seremban,4.1,(700)
Negeri Sembilan,Seremban,KFC Seremban 2 Drive Thru,3.9,(585)
Negeri Sembilan,Seremban,KFC Seremban Drive Thru,3.8,(907)
Negeri Sembilan,Seremban,KFC Wisma Gerakan,3.9,(668)
Negeri Sembilan,Seremban,"KFC CENTRE POINT MALL, SEREMBAN",3.5,(192)
Negeri Sembilan,Seremban,KFC AEON Seremban 2,3.6,(262)
Negeri Sembilan,Seremban,KFC Lotus's Seremban 2,3.7,(308)
Negeri Sembilan,Seremban,KFC Nilai Square Drive Thru,4.1,"(2,152)"
Negeri Sembilan,Seremban,KFC Senawang,4.1,(850)
Negeri Sembilan,Seremban,KFC KIPMall Senawang DT,3.9,(260)
Negeri Sembilan,Kuala Pilah,KFC Kuala Pilah,4.0,(930)
Negeri Sembilan,Rasah,KFC Seremban 2 Drive Thru,3.9,(585)
Negeri Sembilan,Rasah,KFC Caltex Mambau DT,3.8,(73)
Negeri Sembilan,Rasah,KFC Rasah Jaya,3.7,"(1,019)"
Negeri Sembilan,Rasah,"KFC CENTRE POINT MALL, SEREMBAN",3.5,(192)
Negeri Sembilan,Rasah,KFC Seremban,4.1,(700)
Negeri Sembilan,Rasah,"KFC Restaurant R&R, Labu, Negeri Sembilan.",3.7,(560)
Negeri Sembilan,Rasah,KFC Seremban Drive Thru,3.8,(907)
Negeri Sembilan,Rembau,KFC Rembau,3.9,"(1,141)"
Negeri Sembilan,Port Dickson,KFC Port Dickson Drive Thru,3.9,"(1,553)"
Negeri Sembilan,Port Dickson,KFC Port Dickson,3.8,"(1,109)"
Negeri Sembilan,Port Dickson,KFC Lukut,3.6,(868)
Negeri Sembilan,Tampin,KFC Tampin Square,3.9,(979)
Pahang,Cameron Highlands,"KFC Brinchang, Cameron",3.8,(998)
Pahang,Lipis,KFC Kuala Lipis 2,3.5,"(1,074)"
Pahang,Raub,KFC Raub,3.8,(676)
Pahang,Raub,KFC Raub 2,3.5,(908)
Pahang,Jerantut,KFC Jerantut,3.9,(662)
Pahang,Indera Mahkota,KFC Indera Mahkota Drive Thru,3.9,"(1,533)"
Pahang,Indera Mahkota,KFC The Radiance Kuantan,3.9,(490)
Pahang,Kuantan,KFC Kuantan 1,3.7,(670)
Pahang,Kuantan,KFC Kuantan 2,3.9,(669)
Pahang,Kuantan,KFC Giant Kuantan,3.0,(121)
Pahang,Kuantan,KFC Kuantan Parade,3.7,(130)
Pahang,Kuantan,KFC Taman Tas Kuantan,3.8,"(1,364)"
Pahang,Kuantan,KFC Palm Beach Teluk Cempedak,3.7,(983)
Pahang,Kuantan,KFC The Radiance Kuantan,3.9,(490)
Pahang,Kuantan,KFC Balok,3.6,"(1,202)"
Pahang,Kuantan,"KFC East Coast Mall, Kuantan",3.5,(289)
Pahang,Kuantan,KFC Beserah,3.7,(670)
Pahang,Paya Besar,KFC Kuantan 1,3.7,(670)
Pahang,Paya Besar,KFC Serambi Pekan,4.0,(244)
Pahang,Paya Besar,KFC Kuantan 2,3.9,(669)
Pahang,Paya Besar,KFC Pekan,3.8,(703)
Pahang,Paya Besar,KFC Balok,3.6,"(1,202)"
Pahang,Paya Besar,KFC Beserah,3.7,(670)
Pahang,Paya Besar,KFC Kuantan Parade,3.7,(130)
Pahang,Paya Besar,KFC Bukit Goh,3.7,(548)
Pahang,Paya Besar,KFC Palm Beach Teluk Cempedak,3.7,(983)
Pahang,Paya Besar,KFC Taman Tas Kuantan,3.8,"(1,364)"
Pahang,Pekan,KFC Pekan,3.8,(703)
Pahang,Pekan,KFC Serambi Pekan,4.0,(244)
Pahang,Maran,KFC Maran,4.0,(546)
Pahang,Kuala Krau,KFC Temerloh Drive Thru,3.6,(941)
Pahang,Kuala Krau,KFC Temerloh,3.8,(632)
Pahang,Kuala Krau,KFC Mentakab,4.0,(246)
Pahang,Kuala Krau,KFC Jengka,3.8,(550)
Pahang,Kuala Krau,KFC Jerantut,3.9,(662)
Pahang,Kuala Krau,KFC Mentakab Star Mall,3.7,(308)
Pahang,Kuala Krau,KFC Karak,3.7,(528)
Pahang,Temerloh,KFC Temerloh,3.8,(632)
Pahang,Temerloh,KFC Temerloh Drive Thru,3.6,(941)
Pahang,Bentong,KFC Bentong,3.6,"(1,139)"
Pahang,Bentong,KFC,3.7,"(1,260)"
Pahang,Bentong,KFC Petronas Bentong Drive Thru,3.4,(674)
Pahang,Bera,KFC Triang Drive Thru,3.6,(668)
Pahang,Rompin,KFC Rompin,3.8,(500)
Perak,Gerik,KFC Gerik,4.2,"(1,119)"
Perak,Lenggong,KFC Gerik,4.2,"(1,119)"
Perak,Lenggong,KFC Batu Kurau,4.7,(13)
Perak,Lenggong,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Perak,Lenggong,KFC RSA Gunung Semanggol,3.8,(644)
Perak,Lenggong,KFC Summit USJ,3.4,(219)
Perak,Lenggong,KFC @ Taipan Business Centre,3.6,(908)
Perak,Lenggong,KFC Taman Tun Perak,2.7,(145)
Perak,Lenggong,Tok Ali Fried Chicken Lenggong,4.4,(15)
Perak,Lenggong,KFC Tanjung Rambutan DT,2.8,(87)
Perak,Lenggong,KFC Tasek Ipoh Drive Thru,3.7,"(1,237)"
Perak,Larut,KFC Simpang Taiping Drive Thru,3.8,"(1,737)"
Perak,Larut,KFC Taiping,3.9,"(1,135)"
Perak,Larut,KFC Lotus's Taiping,3.3,(50)
Perak,Larut,KFC SELAMA PERAK,4.1,(119)
Perak,Larut,KFC TF Value-Mart Taiping,3.1,(116)
Perak,Larut,"KFC Komplek Parit Buntar ( Parit Buntar, Perak )",3.1,(122)
Perak,Larut,KFC Taiping Lake Garden DT,3.8,(372)
Perak,Larut,KFC RSA Gunung Semanggol,3.8,(644)
Perak,Larut,KFC The Store Kamunting,3.9,(476)
Perak,Larut,KFC Kamunting,4.1,(361)
Perak,Parit Buntar,"KFC Komplek Parit Buntar ( Parit Buntar, Perak )",3.1,(122)
Perak,Parit Buntar,KFC Parit Buntar 2,3.8,"(1,065)"
Perak,Parit Buntar,KFC Taman Wawasan,3.9,(848)
Perak,Bagan Serai,KFC Bagan Serai,4.0,(823)
Perak,Bukit Gantang,KFC Simpang Taiping Drive Thru,3.8,"(1,737)"
Perak,Bukit Gantang,KFC Taiping,3.9,"(1,135)"
Perak,Bukit Gantang,KFC RSA Gunung Semanggol,3.8,(644)
Perak,Bukit Gantang,KFC Lotus's Taiping,3.3,(50)
Perak,Bukit Gantang,KFC Ipoh Garden,3.9,(856)
Perak,Bukit Gantang,KFC Batu Gajah,3.8,"(1,156)"
Perak,Bukit Gantang,KFC TF Value-Mart Taiping,3.1,(116)
Perak,Bukit Gantang,KFC Gunung Rapat Drive Thru,3.8,"(2,271)"
Perak,Bukit Gantang,KFC Taiping Lake Garden DT,3.8,(372)
Perak,Bukit Gantang,KFC SELAMA PERAK,4.1,(119)
Perak,Taiping,KFC Taiping,3.9,"(1,135)"
Perak,Taiping,KFC Taiping Lake Garden DT,3.8,(372)
Perak,Taiping,KFC Simpang Taiping Drive Thru,3.8,"(1,737)"
Perak,Taiping,KFC Lotus's Taiping,3.3,(50)
Perak,Taiping,KFC TF Value-Mart Taiping,3.1,(116)
Perak,Taiping,KFC The Store Kamunting,3.9,(476)
Perak,Padang Rengas,KFC Kuala Kangsar,4.0,(910)
Perak,Padang Rengas,"KFC Taman Lavender, Kuala Kangsar",3.8,(744)
Perak,Padang Rengas,KFC Petronas USJ 20 DT,3.9,"(1,347)"
Perak,Padang Rengas,KFC RSA Gunung Semanggol,3.8,(644)
Perak,Padang Rengas,KFC Seri Iskandar Drive Thru,3.4,"(1,379)"
Perak,Padang Rengas,KFC Bagan Serai,4.0,(823)
Perak,Padang Rengas,KFC Tasek Ipoh Drive Thru,3.7,"(1,237)"
Perak,Padang Rengas,KFC Sungai Siput,3.8,(886)
Perak,Padang Rengas,KFC RTC Gopeng Drive Thru,3.7,(597)
Perak,Padang Rengas,"KFC Meru Raya Drive Thru, Ipoh",3.7,"(1,434)"
Perak,Sungai Siput,KFC Sungai Siput,3.8,(886)
Perak,Tambun,KFC Sunway Tambun,3.7,"(1,022)"
Perak,Ipoh Timor,"KFC Meru Raya Drive Thru, Ipoh",3.7,"(1,434)"
Perak,Ipoh Timor,KFC Ipoh Garden,3.9,(856)
Perak,Ipoh Timor,KFC Tasek Ipoh Drive Thru,3.7,"(1,237)"
Perak,Ipoh Timor,KFC Cockman,3.7,"(1,182)"
Perak,Ipoh Timor,"KFC AEON Pasir Putih, Perak",1.9,(121)
Perak,Ipoh Timor,KFC Gunung Rapat Drive Thru,3.8,"(2,271)"
Perak,Ipoh Timor,Kopitiam Macho,3.6,(566)
Perak,Ipoh Timor,KFC AEON Mall Klebang,2.7,(109)
